Graph 0
51 64 99 31 3 92 26 14 10 79 50 80 90 1 16 56 55 36 91 66 35 60 78 18 96 43 32 75
36 19 21 95 42 97 9 38 61 69 53 91 86 8 10 63 58 37 59 88 62 17 81 52 35 15 26
36, 97
36, 53
36, 8
36, 62
19, 21
19, 42
19, 38
19, 61
19, 91
19, 35
19, 26
21, 63
21, 88
95, 91
95, 8
95, 62
42, 97
42, 38
42, 8
42, 10
42, 63
42, 58
42, 62
42, 81
42, 52
42, 35
42, 26
97, 9
97, 38
97, 91
97, 52
97, 35
97, 26
9, 91
9, 86
9, 10
9, 62
9, 15
38, 8
38, 10
38, 37
38, 35
38, 15
61, 53
61, 86
61, 8
61, 58
61, 37
61, 59
61, 62
61, 81
61, 52
61, 26
69, 91
69, 10
69, 58
69, 17
69, 15
53, 62
53, 35
53, 26
91, 10
91, 58
91, 62
91, 52
91, 15
86, 58
86, 37
86, 62
86, 52
86, 26
8, 37
8, 88
8, 15
8, 26
10, 63
10, 59
10, 88
10, 81
10, 52
63, 37
63, 62
63, 17
63, 15
58, 26
37, 59
37, 81
37, 52
37, 26
59, 17
59, 15
88, 17
88, 81
62, 26
17, 52
17, 35
17, 26
52, 15
52, 26
35, 26
Graph 5
3 69 65 16 45 55 59 51 76 60 84 32 58 73 85 80 27 21 57 94 81 77 52 86
3, 16
3, 51
3, 76
3, 52
3, 86
69, 16
69, 55
69, 84
69, 32
69, 85
65, 16
65, 76
65, 80
65, 27
65, 21
65, 57
65, 81
65, 86
16, 55
16, 51
16, 76
16, 73
16, 85
16, 80
16, 27
16, 94
16, 52
16, 86
45, 60
45, 27
45, 21
45, 77
45, 86
55, 60
55, 58
55, 73
55, 27
55, 21
55, 57
59, 76
59, 60
59, 58
51, 60
51, 77
76, 84
76, 73
76, 80
76, 94
76, 52
60, 58
60, 85
60, 27
60, 81
84, 32
84, 58
84, 80
84, 21
84, 77
32, 73
32, 85
32, 80
32, 21
32, 81
32, 52
58, 85
58, 21
58, 57
58, 77
58, 52
73, 81
73, 77
73, 52
85, 21
85, 77
80, 21
27, 94
27, 81
21, 57
21, 81
57, 81
81, 52
77, 52
Graph 6
30 66 48 62 20 61 11 86 29 21 23 97 22 8 37 33 51 32 85 4 57 24 28 54 95 93
30, 48
30, 62
30, 20
30, 11
30, 51
30, 85
30, 4
30, 57
30, 54
66, 48
66, 62
66, 86
66, 21
66, 22
66, 8
66, 37
66, 33
66, 51
48, 62
48, 11
48, 29
48, 23
48, 22
48, 8
48, 37
48, 32
48, 85
48, 4
48, 24
48, 54
48, 95
62, 20
62, 61
62, 97
62, 22
62, 37
62, 32
62, 28
62, 95
62, 93
20, 11
20, 21
20, 8
20, 33
20, 32
20, 4
20, 54
20, 95
61, 97
61, 8
61, 85
11, 86
11, 29
11, 22
11, 33
11, 51
11, 24
11, 28
86, 21
86, 37
86, 51
86, 85
86, 28
29, 8
29, 33
29, 85
29, 4
29, 57
21, 37
21, 24
21, 28
21, 93
23, 97
23, 8
23, 51
23, 32
23, 95
97, 37
97, 33
97, 24
97, 28
22, 37
22, 33
22, 51
22, 32
22, 54
8, 37
8, 57
8, 24
8, 95
37, 33
37, 24
37, 54
37, 95
37, 93
33, 4
33, 57
51, 85
51, 4
51, 28
51, 95
32, 4
32, 24
32, 28
85, 24
4, 54
4, 95
57, 28
24, 54
28, 54
28, 93
54, 93
Graph 7
45 37 78 9 11 46 24 10 3 13 43 82 85 83 40 69 92 84 56 33 72 27 60 28 26 6
45, 78
45, 9
45, 10
45, 3
45, 40
45, 69
45, 92
45, 33
37, 46
37, 24
37, 13
37, 43
37, 83
37, 40
37, 27
37, 26
78, 11
78, 43
78, 83
78, 69
78, 92
78, 56
78, 72
78, 60
78, 28
78, 26
78, 6
9, 11
9, 83
9, 40
9, 69
9, 33
9, 72
9, 6
11, 83
11, 92
11, 27
11, 60
11, 26
46, 10
46, 43
46, 40
46, 92
46, 33
46, 72
46, 6
24, 82
24, 83
24, 40
24, 69
24, 92
24, 33
24, 72
24, 6
10, 13
10, 43
10, 26
10, 6
3, 13
3, 43
3, 72
3, 27
3, 60
3, 26
13, 83
13, 40
13, 56
13, 72
13, 27
13, 28
13, 26
43, 85
43, 69
43, 56
43, 60
43, 28
43, 6
82, 85
82, 84
82, 72
82, 27
82, 28
85, 83
85, 92
85, 56
85, 27
85, 26
83, 40
83, 56
83, 33
83, 6
40, 69
40, 72
40, 6
69, 92
92, 6
84, 60
84, 6
56, 33
56, 28
56, 26
33, 28
33, 26
72, 60
72, 26
27, 60
28, 6
26, 6
Graph 8
56 13 24 46 34 14 95 70 43 30 16 58 74 66 10 32 86 4 15 73 17 21 54 6 93 23
56, 30
56, 58
56, 74
56, 15
56, 73
56, 17
56, 54
13, 16
13, 74
13, 32
13, 86
13, 73
24, 46
24, 95
24, 43
24, 16
24, 10
24, 15
24, 73
24, 17
24, 54
34, 95
34, 58
34, 74
34, 15
34, 17
34, 93
34, 23
14, 30
14, 58
14, 73
14, 6
14, 23
95, 15
95, 21
95, 54
95, 23
70, 30
70, 58
70, 10
70, 17
43, 16
43, 66
43, 10
43, 86
43, 54
43, 23
30, 16
30, 32
30, 86
30, 54
30, 6
30, 93
30, 23
16, 32
16, 4
16, 15
16, 21
16, 23
58, 74
58, 32
74, 10
74, 15
74, 73
74, 54
74, 93
66, 10
66, 73
66, 23
10, 32
10, 54
10, 6
32, 73
32, 21
32, 93
86, 15
86, 17
86, 21
86, 23
4, 73
4, 6
15, 6
17, 21
21, 54
21, 6
21, 93
54, 93
6, 93
6, 23
93, 23
Graph 9
22 7 30 82 15 42 20 16 67 9 75 84 91 60 10 23 27 12 68 57 24 36 48 88 61 34 8
22, 7
22, 30
22, 84
22, 10
22, 27
22, 68
22, 24
22, 36
22, 48
22, 88
22, 8
7, 67
7, 9
7, 75
7, 84
7, 23
7, 27
7, 12
7, 24
7, 36
7, 48
30, 15
30, 84
30, 24
30, 48
82, 15
82, 16
82, 67
82, 60
82, 48
82, 34
15, 9
15, 75
15, 10
15, 23
15, 36
15, 48
15, 8
42, 16
42, 10
42, 24
42, 34
20, 75
20, 12
20, 88
16, 9
16, 91
16, 27
16, 12
67, 75
67, 68
67, 57
67, 8
9, 75
9, 91
9, 23
9, 36
75, 91
75, 10
75, 23
75, 27
75, 24
75, 36
75, 8
84, 91
84, 60
84, 23
84, 24
84, 34
84, 8
91, 60
91, 10
91, 68
91, 8
60, 23
10, 12
10, 57
10, 24
10, 88
23, 68
23, 57
23, 88
27, 12
27, 24
27, 48
27, 88
27, 61
12, 48
12, 88
12, 61
12, 8
68, 24
68, 61
57, 36
57, 48
57, 88
57, 61
57, 8
36, 88
88, 8
61, 34
34, 8
Graph 10
37 51 25 28 17 35 98 49 6 38 30 82 91 83 22 41 85 80 86 11 12 94 5 24 18
37, 98
37, 49
37, 82
37, 41
37, 85
37, 24
51, 28
51, 17
51, 38
51, 30
51, 83
51, 22
51, 85
51, 80
25, 17
25, 98
25, 6
25, 38
25, 30
25, 91
25, 41
25, 85
25, 5
25, 18
28, 35
28, 6
28, 83
28, 86
28, 5
28, 24
28, 18
17, 98
17, 83
17, 41
17, 5
35, 98
35, 49
35, 6
35, 82
35, 83
35, 41
35, 86
35, 11
35, 5
98, 6
98, 11
98, 18
49, 38
49, 30
49, 82
49, 83
49, 80
49, 12
49, 5
49, 24
49, 18
6, 38
6, 41
6, 11
6, 5
6, 18
38, 91
38, 22
38, 86
38, 12
38, 94
30, 82
30, 11
30, 12
30, 94
30, 24
82, 91
82, 86
82, 18
91, 22
91, 85
91, 12
83, 94
83, 5
22, 86
22, 18
41, 80
41, 18
85, 94
85, 5
80, 86
80, 11
11, 24
12, 94
12, 5
94, 5
24, 18
Graph 11
96 40 16 5 8 49 42 75 15 29 57 23 77 55 71 36 17 90 41 19 84 32 97 67
96, 42
96, 29
96, 71
96, 41
96, 97
40, 16
40, 5
40, 49
40, 42
40, 75
40, 15
40, 29
40, 23
40, 77
40, 71
40, 97
16, 5
16, 49
16, 42
16, 71
16, 90
16, 32
5, 49
5, 15
5, 23
5, 71
5, 67
8, 42
8, 75
8, 57
8, 77
8, 55
8, 36
8, 41
8, 19
8, 84
8, 32
49, 23
49, 77
49, 36
42, 23
42, 19
42, 84
42, 97
42, 67
75, 77
75, 55
75, 17
75, 19
15, 77
15, 55
15, 41
15, 19
15, 67
29, 57
29, 23
29, 97
29, 67
57, 23
57, 55
57, 32
57, 67
23, 55
23, 17
23, 41
23, 84
23, 32
77, 36
77, 17
77, 90
77, 97
77, 67
55, 90
55, 19
71, 67
36, 84
90, 19
90, 97
41, 19
41, 84
84, 67
97, 67
Graph 12
42 8 4 36 31 23 76 19 79 7 30 54 2 44 62 72 40 90 87 41 18 91 68 52 56 49 71 73
42, 31
42, 23
42, 30
42, 41
42, 68
8, 31
8, 76
8, 19
8, 54
8, 90
8, 18
8, 71
4, 36
4, 23
4, 7
4, 30
4, 44
4, 91
4, 68
4, 71
36, 19
36, 44
36, 62
36, 91
36, 52
31, 23
31, 76
31, 79
31, 40
31, 52
31, 71
23, 76
23, 19
23, 30
23, 62
23, 40
23, 49
76, 19
76, 79
76, 54
76, 40
76, 87
76, 41
76, 18
76, 68
76, 73
19, 79
19, 54
19, 40
19, 90
19, 41
19, 18
19, 71
79, 90
79, 18
79, 68
79, 56
79, 49
7, 40
7, 18
7, 52
30, 44
30, 62
30, 40
30, 41
30, 91
30, 68
54, 2
54, 72
54, 90
54, 68
54, 71
2, 44
2, 87
2, 91
2, 68
2, 56
2, 71
2, 73
44, 52
44, 56
44, 73
62, 41
62, 56
72, 41
72, 71
40, 18
40, 71
40, 73
90, 87
90, 56
90, 49
87, 91
87, 49
87, 73
41, 56
41, 71
18, 91
18, 68
68, 52
68, 56
68, 49
52, 56
52, 49
52, 71
52, 73
71, 73
Graph 13
14 26 81 50 86 16 10 24 69 98 63 80 66 32 37 77 11 84 73 8 61 31
14, 81
14, 50
14, 86
14, 16
14, 98
14, 63
14, 37
14, 8
14, 61
26, 81
26, 24
26, 69
26, 66
26, 61
81, 80
81, 37
81, 31
50, 86
50, 24
50, 77
50, 61
86, 16
86, 24
86, 63
86, 37
86, 73
86, 61
86, 31
16, 10
16, 98
16, 37
10, 37
10, 8
10, 61
24, 98
24, 80
24, 32
24, 37
69, 98
69, 66
69, 32
69, 11
69, 84
98, 63
98, 80
63, 66
63, 77
63, 11
63, 73
80, 11
80, 73
80, 61
80, 31
66, 32
32, 84
32, 73
32, 31
37, 73
37, 8
77, 8
11, 84
11, 31
84, 31
Graph 14
76 32 85 29 25 88 51 77 98 42 87 10 30 65 70 99 22 83 33 60 55 54 94 84 44 7 14 73 67
76, 29
76, 88
76, 77
76, 42
76, 30
76, 70
76, 83
76, 33
76, 94
32, 42
32, 10
32, 70
32, 33
32, 60
32, 73
85, 25
85, 88
85, 51
85, 99
85, 22
85, 67
29, 88
29, 98
29, 42
29, 30
29, 65
29, 99
29, 83
29, 33
29, 54
29, 94
29, 14
25, 98
25, 87
25, 99
25, 83
25, 60
25, 54
25, 84
25, 44
25, 7
25, 73
88, 65
88, 60
88, 84
51, 77
51, 98
51, 42
51, 65
51, 70
51, 22
51, 83
51, 33
51, 60
51, 55
51, 94
51, 84
51, 67
77, 10
77, 65
77, 99
77, 33
77, 55
77, 94
77, 7
77, 14
77, 67
98, 10
98, 65
98, 73
42, 30
42, 55
42, 54
42, 84
42, 14
42, 67
87, 30
87, 65
87, 54
87, 44
87, 7
10, 30
10, 70
10, 22
10, 83
10, 60
10, 55
10, 54
10, 94
10, 44
10, 14
30, 55
30, 73
30, 67
65, 83
65, 60
65, 44
65, 73
65, 67
70, 99
70, 22
70, 60
70, 94
70, 84
70, 67
99, 22
99, 84
99, 44
99, 14
22, 33
22, 60
83, 84
83, 7
33, 60
33, 14
33, 67
60, 44
60, 14
55, 94
54, 94
54, 84
54, 44
54, 7
54, 14
94, 84
94, 44
94, 7
94, 73
94, 67
84, 14
84, 73
84, 67
44, 67
14, 73
14, 67
Graph 15
75 67 50 49 43 35 98 9 58 55 61 53 63 71 28 65 47 96 93 81 25 5 51 57 39 80 85
75, 67
75, 61
75, 53
75, 96
75, 93
75, 51
75, 80
75, 85
67, 49
67, 35
67, 55
67, 53
67, 81
67, 85
50, 35
50, 58
50, 61
50, 71
50, 28
50, 81
50, 25
50, 51
50, 80
50, 85
49, 43
49, 47
49, 81
49, 25
49, 5
43, 35
43, 47
43, 57
43, 39
43, 80
35, 9
35, 71
35, 5
35, 80
98, 9
98, 63
98, 71
98, 96
98, 57
98, 80
9, 55
9, 63
9, 71
9, 28
9, 96
9, 93
9, 51
9, 39
9, 80
58, 55
58, 61
58, 28
58, 93
58, 51
58, 39
55, 53
55, 28
55, 65
55, 93
55, 25
55, 80
61, 53
61, 65
61, 47
53, 71
53, 5
53, 39
53, 80
53, 85
63, 71
63, 65
63, 47
63, 93
63, 81
63, 5
63, 51
63, 39
63, 80
71, 28
71, 65
28, 93
28, 51
28, 80
65, 51
65, 39
47, 96
47, 25
47, 51
47, 39
47, 85
96, 93
96, 5
96, 57
81, 51
81, 85
25, 5
5, 57
5, 85
51, 85
57, 80
39, 85
Graph 16
82 64 31 22 25 60 8 49 97 40 19 28 67 37 73 48 61 79 80 39 71 51 75 32 29 38 84 66 89
82, 60
82, 97
82, 67
82, 37
82, 48
82, 79
82, 80
82, 75
82, 32
82, 89
64, 49
64, 40
64, 79
64, 51
31, 25
31, 8
31, 67
31, 37
31, 48
31, 61
31, 51
31, 38
31, 66
22, 25
22, 60
22, 19
22, 79
22, 75
22, 66
22, 89
25, 28
25, 67
25, 48
25, 39
25, 32
25, 29
25, 89
60, 80
60, 89
8, 49
8, 40
8, 75
8, 29
8, 38
8, 89
49, 48
49, 51
49, 32
49, 84
49, 66
49, 89
97, 19
97, 37
97, 48
97, 61
97, 80
97, 39
97, 71
97, 51
40, 67
40, 37
40, 73
40, 71
40, 51
40, 75
40, 29
40, 84
19, 28
19, 73
19, 79
19, 71
19, 51
19, 32
19, 29
19, 66
28, 73
28, 80
28, 75
28, 66
67, 73
67, 48
67, 32
67, 29
67, 84
67, 66
37, 73
37, 61
37, 71
37, 32
37, 84
73, 48
73, 61
73, 75
73, 84
48, 79
48, 39
48, 75
48, 84
48, 66
61, 89
79, 80
79, 75
79, 29
79, 38
80, 75
80, 32
80, 89
39, 71
39, 66
71, 51
71, 32
71, 29
51, 29
75, 32
75, 29
75, 84
32, 38
32, 66
29, 84
Graph 17
8 54 17 78 59 18 47 82 15 41 95 26 71 48 62 77 88 39 72 25 36 53 61
8, 78
8, 47
8, 15
8, 41
8, 95
8, 26
8, 48
8, 77
8, 88
8, 72
54, 17
54, 41
54, 95
54, 26
54, 48
54, 62
54, 39
54, 25
17, 78
17, 15
17, 41
17, 95
17, 88
17, 36
78, 59
78, 95
78, 26
78, 39
78, 25
78, 36
59, 18
59, 47
59, 41
59, 39
18, 41
18, 71
18, 88
18, 39
47, 71
47, 62
82, 95
82, 88
82, 72
82, 25
15, 95
15, 71
15, 62
15, 77
15, 39
41, 71
41, 77
41, 53
95, 71
95, 88
95, 53
95, 61
26, 62
26, 39
26, 25
71, 48
71, 62
71, 88
48, 77
48, 39
48, 72
48, 36
62, 88
62, 39
62, 25
77, 88
77, 72
77, 36
88, 72
39, 36
72, 25
72, 53
72, 61
25, 36
25, 61
36, 53
53, 61
Graph 18
35 21 76 8 75 96 86 1 27 63 78 39 20 56 80 50 92 57 60 87 12 16 84 89 31 83 52 5
35, 76
35, 27
35, 56
35, 87
35, 84
35, 89
35, 52
21, 96
21, 1
21, 63
21, 39
21, 50
21, 16
21, 89
76, 96
76, 63
76, 39
76, 56
76, 50
76, 12
76, 89
76, 31
8, 1
8, 27
8, 80
8, 50
8, 87
8, 16
8, 52
75, 86
75, 1
75, 20
75, 56
75, 50
75, 60
75, 87
75, 12
75, 84
75, 83
96, 86
96, 63
96, 80
96, 50
96, 89
96, 31
96, 83
86, 80
86, 92
86, 57
86, 16
86, 5
1, 78
1, 92
1, 57
1, 87
1, 16
1, 84
1, 31
27, 20
27, 80
27, 92
27, 16
27, 31
27, 5
63, 39
63, 60
63, 12
63, 89
78, 57
78, 60
78, 84
78, 83
39, 50
39, 92
39, 57
39, 87
39, 16
39, 31
20, 56
20, 80
20, 92
20, 60
20, 84
56, 50
56, 16
56, 31
56, 5
80, 87
80, 83
80, 5
50, 57
50, 87
50, 83
92, 57
92, 87
92, 16
92, 89
92, 31
92, 5
57, 87
57, 12
57, 16
57, 89
57, 52
60, 87
60, 84
60, 89
60, 5
87, 12
87, 52
87, 5
12, 16
16, 89
84, 83
89, 31
89, 52
89, 5
Graph 19
11 23 73 90 84 17 76 4 63 66 96 71 44 72 58 48 62 75 35 69 80 37 9
11, 84
11, 76
11, 71
11, 44
11, 58
11, 62
11, 69
11, 9
23, 73
23, 90
23, 44
23, 80
23, 9
73, 17
73, 76
73, 63
73, 75
73, 35
73, 69
73, 80
90, 84
90, 63
90, 80
90, 37
84, 66
84, 96
84, 48
84, 62
84, 35
17, 63
17, 71
17, 48
17, 75
17, 35
76, 4
76, 63
76, 66
76, 71
76, 72
76, 35
76, 69
4, 66
4, 58
4, 75
4, 80
4, 37
63, 44
63, 72
63, 58
63, 48
63, 75
63, 69
66, 75
66, 69
66, 9
96, 71
96, 72
71, 75
71, 35
71, 69
71, 9
44, 48
44, 75
44, 35
44, 69
72, 48
72, 35
72, 80
58, 62
58, 69
58, 9
48, 62
48, 35
48, 80
48, 37
62, 35
62, 69
62, 80
62, 37
62, 9
75, 9
35, 37
69, 80
80, 9
Graph 20
89 51 44 72 38 98 35 32 15 43 64 29 86 58 85 52 36 54 42 41 21 8 19 83 55 81 87
89, 51
89, 15
89, 19
89, 55
89, 87
51, 35
51, 43
51, 29
51, 52
51, 42
51, 8
51, 19
44, 72
44, 38
44, 15
44, 43
44, 58
44, 85
44, 52
44, 21
72, 32
72, 15
72, 58
72, 42
38, 32
38, 42
38, 41
38, 83
98, 64
98, 86
98, 54
98, 41
98, 8
98, 19
98, 87
35, 43
35, 58
35, 85
35, 36
35, 41
35, 8
35, 87
32, 64
32, 29
32, 58
32, 85
32, 36
32, 83
32, 87
15, 43
15, 64
15, 86
15, 42
15, 55
15, 87
43, 85
43, 36
43, 54
43, 83
43, 55
64, 29
64, 86
64, 54
64, 21
64, 8
64, 83
64, 55
29, 86
29, 85
29, 41
29, 81
86, 52
86, 42
86, 21
86, 8
58, 54
58, 42
58, 41
58, 21
58, 83
58, 87
85, 54
85, 41
52, 36
52, 21
52, 83
36, 19
36, 55
36, 87
54, 8
54, 19
42, 55
41, 19
41, 83
41, 87
21, 83
21, 81
8, 83
8, 55
19, 87
Graph 21
23 28 72 57 53 69 13 17 16 12 58 54 33 52 34 79 7 75 2 61 32 6 95 71 26 50 46 85 84
23, 57
23, 69
23, 17
23, 12
23, 52
23, 7
23, 2
23, 61
23, 50
23, 46
23, 85
28, 13
28, 58
28, 33
28, 7
28, 6
28, 71
28, 50
28, 46
28, 85
72, 52
72, 79
72, 2
72, 32
72, 6
72, 95
72, 71
72, 26
72, 85
72, 84
57, 53
57, 16
57, 34
57, 79
57, 95
57, 50
57, 46
53, 17
53, 52
53, 79
53, 95
53, 26
69, 13
69, 16
69, 12
69, 34
69, 75
69, 2
69, 61
69, 95
69, 71
69, 26
69, 46
69, 85
69, 84
13, 12
13, 79
13, 26
13, 46
13, 84
17, 12
17, 58
17, 54
17, 79
17, 85
16, 12
16, 58
16, 6
12, 54
12, 34
12, 7
12, 32
12, 6
12, 26
12, 84
58, 2
58, 61
58, 26
54, 34
54, 79
54, 7
54, 75
54, 95
54, 85
33, 61
33, 50
52, 79
52, 85
52, 84
34, 75
34, 32
34, 46
79, 75
79, 2
79, 32
79, 6
79, 71
7, 32
7, 95
7, 50
7, 84
75, 32
75, 71
75, 26
75, 85
2, 61
2, 32
2, 95
2, 71
2, 50
2, 46
2, 85
61, 6
61, 46
32, 71
6, 26
95, 71
95, 84
71, 46
71, 84
26, 46
50, 46
50, 85
50, 84
Graph 22
87 42 5 69 8 61 84 45 71 75 74 11 47 23 48 73 29 17 33 2 3 92 44 83 95 59
87, 45
87, 74
87, 92
87, 83
87, 95
42, 69
42, 71
42, 23
42, 29
42, 33
42, 2
42, 44
5, 69
5, 8
5, 74
5, 48
5, 73
5, 44
5, 83
5, 59
69, 84
69, 75
69, 74
69, 48
69, 73
69, 3
8, 74
8, 11
8, 73
8, 2
8, 44
8, 59
61, 45
61, 75
61, 11
84, 47
84, 48
84, 73
84, 17
84, 33
84, 83
45, 47
45, 23
45, 2
45, 92
45, 44
71, 11
71, 47
71, 17
75, 74
75, 47
75, 73
75, 29
75, 44
75, 95
75, 59
74, 11
74, 47
74, 3
74, 92
11, 73
11, 17
11, 92
11, 59
47, 48
47, 33
47, 92
23, 48
23, 29
23, 2
48, 29
48, 17
48, 3
48, 95
73, 17
73, 33
73, 44
17, 33
17, 2
17, 3
33, 92
33, 95
2, 92
2, 44
92, 95
44, 83
83, 59
95, 59
Graph 23
57 7 56 75 99 19 18 45 95 76 21 37 54 14 43 8 61 48 20 5 71 51 78 73 42 90
57, 75
57, 76
57, 21
57, 14
57, 48
57, 71
57, 78
7, 45
7, 95
7, 37
7, 54
7, 8
7, 61
7, 78
7, 73
56, 19
56, 18
56, 45
56, 95
56, 37
56, 8
56, 73
75, 95
75, 21
75, 14
75, 5
75, 51
75, 73
75, 90
99, 19
99, 95
99, 21
99, 14
99, 20
99, 71
99, 73
19, 18
19, 45
19, 43
19, 8
19, 20
19, 78
18, 45
18, 95
18, 76
18, 37
18, 43
18, 48
18, 71
18, 90
45, 76
45, 54
45, 14
45, 8
45, 61
45, 20
45, 51
45, 78
95, 54
95, 14
95, 5
95, 51
95, 42
76, 54
76, 61
76, 51
21, 37
21, 14
21, 43
21, 61
21, 71
21, 51
37, 54
37, 14
37, 8
37, 51
37, 78
37, 73
37, 42
54, 48
14, 43
14, 8
14, 71
14, 78
43, 8
43, 71
43, 51
43, 73
43, 90
8, 20
8, 51
8, 73
8, 90
61, 71
61, 78
61, 73
61, 42
48, 71
48, 51
48, 78
48, 42
20, 73
5, 71
71, 90
78, 73
78, 42
Graph 24
16 98 89 27 10 72 31 67 66 4 13 46 12 59 77 11 68 70 8 79 23 17 92 82
16, 27
16, 10
16, 72
16, 4
16, 59
16, 68
16, 70
98, 89
98, 10
98, 67
98, 66
98, 12
98, 11
98, 70
89, 10
89, 67
89, 66
89, 4
89, 12
89, 59
89, 68
89, 8
27, 10
27, 66
27, 13
27, 77
27, 68
27, 79
27, 23
27, 82
10, 31
10, 67
10, 4
10, 59
10, 70
10, 79
72, 4
72, 13
72, 77
72, 8
72, 23
72, 82
31, 66
31, 4
31, 12
31, 77
31, 17
31, 82
67, 13
67, 12
67, 68
67, 8
67, 23
67, 92
67, 82
66, 59
66, 23
66, 82
4, 59
4, 77
4, 68
4, 8
4, 79
13, 46
13, 59
13, 77
13, 11
13, 70
13, 8
13, 23
46, 77
46, 70
46, 17
46, 82
12, 8
59, 68
59, 70
59, 8
59, 79
59, 23
59, 92
59, 82
77, 11
11, 23
11, 82
68, 8
68, 23
8, 82
23, 17
Graph 25
42 21 24 79 23 73 68 96 64 84 48 5 97 60 10 16 6 91 32 20 1 15
42, 21
42, 79
42, 23
42, 73
42, 84
42, 48
42, 97
21, 68
21, 10
21, 16
21, 6
21, 91
21, 32
21, 1
24, 84
24, 97
24, 32
79, 97
79, 6
79, 91
79, 32
79, 15
23, 5
23, 16
23, 91
23, 15
73, 10
73, 16
73, 91
68, 84
68, 60
68, 16
68, 32
68, 15
96, 32
96, 20
96, 1
64, 84
64, 16
64, 20
64, 1
84, 48
84, 5
84, 32
84, 20
48, 10
48, 16
48, 91
5, 16
5, 32
5, 15
60, 1
16, 32
16, 15
6, 91
6, 1
91, 32
91, 20
32, 20
1, 15
Graph 26
1 38 68 88 54 44 23 99 43 25 24 91 46 18 10 36 75 35 64 82 57 87 14 72 30
1, 99
1, 43
1, 24
1, 10
1, 36
1, 35
1, 64
